session,accumulated_power,activity_type,cadence,distance,enhanced_speed,heart_rate,power,speed,timestamp,date
Session_2025-07-24,83614.0,cycling,91.0,5181.04,10.828,104,146.0,10.828,2025-07-24 13:20:24,2025-07-24
Session_2025-07-24,83757.0,cycling,90.0,5191.85,10.817,104,143.0,10.817,2025-07-24 13:20:25,2025-07-24
Session_2025-07-24,83900.0,cycling,90.0,5202.67,10.817,105,143.0,10.817,2025-07-24 13:20:26,2025-07-24
Session_2025-07-24,84035.0,cycling,90.0,5213.49,10.817,105,135.0,10.817,2025-07-24 13:20:27,2025-07-24
Session_2025-07-24,84170.0,cycling,90.0,5224.24,10.753,104,135.0,10.753,2025-07-24 13:20:28,2025-07-24
Session_2025-07-24,84305.0,cycling,90.0,5234.98,10.737,105,135.0,10.737,2025-07-24 13:20:29,2025-07-24
Session_2025-07-24,84443.0,cycling,90.0,5245.7,10.718,104,138.0,10.718,2025-07-24 13:20:30,2025-07-24
Session_2025-07-24,84605.0,cycling,90.0,5256.48,10.78,104,162.0,10.78,2025-07-24 13:20:31,2025-07-24
Session_2025-07-24,84763.0,cycling,89.0,5267.25,10.776,104,158.0,10.776,2025-07-24 13:20:32,2025-07-24
Session_2025-07-24,84921.0,cycling,89.0,5278.03,10.776,104,158.0,10.776,2025-07-24 13:20:33,2025-07-24
Session_2025-07-24,85059.0,cycling,90.0,5288.77,10.738,104,138.0,10.738,2025-07-24 13:20:34,2025-07-24
Session_2025-07-24,85192.0,cycling,88.0,5299.48,10.71,104,133.0,10.71,2025-07-24 13:20:35,2025-07-24
Session_2025-07-24,85324.0,cycling,89.0,5310.17,10.69,104,132.0,10.69,2025-07-24 13:20:36,2025-07-24
Session_2025-07-24,85456.0,cycling,89.0,5320.82,10.658,104,132.0,10.658,2025-07-24 13:20:37,2025-07-24
Session_2025-07-24,85600.0,cycling,90.0,5331.51,10.683,105,144.0,10.683,2025-07-24 13:20:38,2025-07-24
Session_2025-07-24,85754.0,cycling,90.0,5342.2,10.692,105,154.0,10.692,2025-07-24 13:20:39,2025-07-24
Session_2025-07-24,85898.0,cycling,90.0,5352.92,10.726,105,144.0,10.726,2025-07-24 13:20:40,2025-07-24
Session_2025-07-24,86042.0,cycling,90.0,5363.64,10.716,104,144.0,10.716,2025-07-24 13:20:41,2025-07-24
Session_2025-07-24,86182.0,cycling,89.0,5374.33,10.692,104,140.0,10.692,2025-07-24 13:20:42,2025-07-24
Session_2025-07-24,86317.0,cycling,90.0,5385.01,10.682,104,135.0,10.682,2025-07-24 13:20:43,2025-07-24
Session_2025-07-24,86457.0,cycling,89.0,5395.67,10.658,104,140.0,10.658,2025-07-24 13:20:44,2025-07-24
Session_2025-07-24,86597.0,cycling,89.0,5406.33,10.659,104,140.0,10.659,2025-07-24 13:20:45,2025-07-24
Session_2025-07-24,86739.0,cycling,90.0,5416.97,10.643,104,142.0,10.643,2025-07-24 13:20:46,2025-07-24
Session_2025-07-24,86881.0,cycling,90.0,5427.65,10.674,104,142.0,10.674,2025-07-24 13:20:47,2025-07-24
Session_2025-07-24,87030.0,cycling,89.0,5438.33,10.682,104,149.0,10.682,2025-07-24 13:20:48,2025-07-24
Session_2025-07-24,87169.0,cycling,90.0,5449.0,10.67,104,139.0,10.67,2025-07-24 13:20:49,2025-07-24
Session_2025-07-24,87308.0,cycling,90.0,5459.67,10.67,105,139.0,10.67,2025-07-24 13:20:50,2025-07-24
Session_2025-07-24,87443.0,cycling,89.0,5470.34,10.667,105,135.0,10.667,2025-07-24 13:20:51,2025-07-24
Session_2025-07-24,87574.0,cycling,89.0,5480.99,10.654,105,131.0,10.654,2025-07-24 13:20:52,2025-07-24
Session_2025-07-24,87705.0,cycling,89.0,5491.6,10.613,104,131.0,10.613,2025-07-24 13:20:53,2025-07-24
Session_2025-07-24,87836.0,cycling,89.0,5502.21,10.605,104,131.0,10.605,2025-07-24 13:20:54,2025-07-24
Session_2025-07-24,88014.0,cycling,90.0,5512.89,10.677,104,178.0,10.677,2025-07-24 13:20:55,2025-07-24
Session_2025-07-24,88174.0,cycling,90.0,5523.64,10.754,104,160.0,10.754,2025-07-24 13:20:56,2025-07-24
Session_2025-07-24,88317.0,cycling,91.0,5534.46,10.823,104,143.0,10.823,2025-07-24 13:20:57,2025-07-24
Session_2025-07-24,88460.0,cycling,91.0,5545.29,10.823,104,143.0,10.823,2025-07-24 13:20:58,2025-07-24
Session_2025-07-24,88598.0,cycling,90.0,5556.09,10.8,104,138.0,10.8,2025-07-24 13:20:59,2025-07-24
Session_2025-07-24,88737.0,cycling,91.0,5566.87,10.786,104,139.0,10.786,2025-07-24 13:21:00,2025-07-24
Session_2025-07-24,88884.0,cycling,90.0,5577.64,10.767,104,147.0,10.767,2025-07-24 13:21:01,2025-07-24
Session_2025-07-24,89031.0,cycling,90.0,5588.41,10.766,104,147.0,10.766,2025-07-24 13:21:02,2025-07-24
Session_2025-07-24,89182.0,cycling,91.0,5599.19,10.789,104,151.0,10.789,2025-07-24 13:21:03,2025-07-24
Session_2025-07-24,89335.0,cycling,91.0,5610.0,10.806,104,153.0,10.806,2025-07-24 13:21:04,2025-07-24
Session_2025-07-24,89475.0,cycling,90.0,5620.81,10.812,104,140.0,10.812,2025-07-24 13:21:05,2025-07-24
Session_2025-07-24,89615.0,cycling,90.0,5631.61,10.795,104,140.0,10.795,2025-07-24 13:21:06,2025-07-24
Session_2025-07-24,89755.0,cycling,90.0,5642.4,10.791,104,140.0,10.791,2025-07-24 13:21:07,2025-07-24
Session_2025-07-24,89904.0,cycling,91.0,5653.19,10.795,104,149.0,10.795,2025-07-24 13:21:08,2025-07-24
Session_2025-07-24,90053.0,cycling,90.0,5664.0,10.807,104,149.0,10.807,2025-07-24 13:21:09,2025-07-24
Session_2025-07-24,90199.0,cycling,91.0,5674.81,10.809,103,146.0,10.809,2025-07-24 13:21:10,2025-07-24
Session_2025-07-24,90345.0,cycling,91.0,5685.62,10.812,103,146.0,10.812,2025-07-24 13:21:11,2025-07-24
Session_2025-07-24,90488.0,cycling,91.0,5696.43,10.807,103,143.0,10.807,2025-07-24 13:21:12,2025-07-24
Session_2025-07-24,90636.0,cycling,91.0,5707.25,10.817,102,148.0,10.817,2025-07-24 13:21:13,2025-07-24
Session_2025-07-24,90779.0,cycling,91.0,5718.06,10.813,102,143.0,10.813,2025-07-24 13:21:14,2025-07-24
Session_2025-07-24,90922.0,cycling,91.0,5728.87,10.813,102,143.0,10.813,2025-07-24 13:21:15,2025-07-24
Session_2025-07-24,91064.0,cycling,91.0,5739.68,10.807,102,142.0,10.807,2025-07-24 13:21:16,2025-07-24
Session_2025-07-24,91216.0,cycling,91.0,5750.49,10.813,103,152.0,10.813,2025-07-24 13:21:17,2025-07-24
Session_2025-07-24,91362.0,cycling,91.0,5761.31,10.821,103,146.0,10.821,2025-07-24 13:21:18,2025-07-24
Session_2025-07-24,91508.0,cycling,91.0,5772.13,10.821,103,146.0,10.821,2025-07-24 13:21:19,2025-07-24
Session_2025-07-24,91665.0,cycling,90.0,5782.99,10.858,103,157.0,10.858,2025-07-24 13:21:20,2025-07-24
Session_2025-07-24,91809.0,cycling,91.0,5793.86,10.868,103,144.0,10.868,2025-07-24 13:21:21,2025-07-24
Session_2025-07-24,91953.0,cycling,91.0,5804.73,10.867,103,144.0,10.867,2025-07-24 13:21:22,2025-07-24
Session_2025-07-24,92097.0,cycling,91.0,5815.59,10.867,103,144.0,10.867,2025-07-24 13:21:23,2025-07-24
Session_2025-07-24,92241.0,cycling,91.0,5826.47,10.874,103,144.0,10.874,2025-07-24 13:21:24,2025-07-24
Session_2025-07-24,92384.0,cycling,91.0,5837.34,10.874,103,143.0,10.874,2025-07-24 13:21:25,2025-07-24
Session_2025-07-24,92526.0,cycling,90.0,5848.2,10.861,103,142.0,10.861,2025-07-24 13:21:26,2025-07-24
Session_2025-07-24,92668.0,cycling,90.0,5859.06,10.857,103,142.0,10.857,2025-07-24 13:21:27,2025-07-24
Session_2025-07-24,92810.0,cycling,90.0,5869.92,10.857,103,142.0,10.857,2025-07-24 13:21:28,2025-07-24
Session_2025-07-24,92950.0,cycling,91.0,5880.76,10.848,103,140.0,10.848,2025-07-24 13:21:29,2025-07-24
Session_2025-07-24,93084.0,cycling,90.0,5891.59,10.829,103,134.0,10.829,2025-07-24 13:21:30,2025-07-24
Session_2025-07-24,93219.0,cycling,91.0,5902.38,10.784,103,135.0,10.784,2025-07-24 13:21:31,2025-07-24
Session_2025-07-24,93354.0,cycling,91.0,5913.16,10.784,103,135.0,10.784,2025-07-24 13:21:32,2025-07-24
Session_2025-07-24,93508.0,cycling,90.0,5923.95,10.784,103,154.0,10.784,2025-07-24 13:21:33,2025-07-24
Session_2025-07-24,93653.0,cycling,91.0,5934.81,10.862,103,145.0,10.862,2025-07-24 13:21:34,2025-07-24
Session_2025-07-24,93799.0,cycling,91.0,5945.66,10.856,103,146.0,10.856,2025-07-24 13:21:35,2025-07-24
Session_2025-07-24,93945.0,cycling,91.0,5956.52,10.856,103,146.0,10.856,2025-07-24 13:21:36,2025-07-24
Session_2025-07-24,94091.0,cycling,91.0,5967.38,10.856,103,146.0,10.856,2025-07-24 13:21:37,2025-07-24
Session_2025-07-24,94244.0,cycling,91.0,5978.23,10.856,103,153.0,10.856,2025-07-24 13:21:38,2025-07-24
Session_2025-07-24,94384.0,cycling,92.0,5989.11,10.882,103,140.0,10.882,2025-07-24 13:21:39,2025-07-24
Session_2025-07-24,94524.0,cycling,92.0,5999.99,10.872,103,140.0,10.872,2025-07-24 13:21:40,2025-07-24
Session_2025-07-24,94664.0,cycling,92.0,6010.86,10.872,103,140.0,10.872,2025-07-24 13:21:41,2025-07-24
Session_2025-07-24,94804.0,cycling,92.0,6021.73,10.872,103,140.0,10.872,2025-07-24 13:21:42,2025-07-24
Session_2025-07-24,94948.0,cycling,91.0,6032.59,10.86,103,144.0,10.86,2025-07-24 13:21:43,2025-07-24
Session_2025-07-24,95090.0,cycling,92.0,6043.44,10.85,103,142.0,10.85,2025-07-24 13:21:44,2025-07-24
Session_2025-07-24,95232.0,cycling,92.0,6054.27,10.834,104,142.0,10.834,2025-07-24 13:21:45,2025-07-24
Session_2025-07-24,95374.0,cycling,92.0,6065.11,10.834,104,142.0,10.834,2025-07-24 13:21:46,2025-07-24
Session_2025-07-24,95516.0,cycling,92.0,6075.94,10.834,104,142.0,10.834,2025-07-24 13:21:47,2025-07-24
Session_2025-07-24,95660.0,cycling,91.0,6086.77,10.832,104,144.0,10.832,2025-07-24 13:21:48,2025-07-24
Session_2025-07-24,95804.0,cycling,91.0,6097.59,10.819,104,144.0,10.819,2025-07-24 13:21:49,2025-07-24
Session_2025-07-24,95948.0,cycling,91.0,6108.41,10.819,104,144.0,10.819,2025-07-24 13:21:50,2025-07-24
Session_2025-07-24,96092.0,cycling,91.0,6119.23,10.819,104,144.0,10.819,2025-07-24 13:21:51,2025-07-24
Session_2025-07-24,96236.0,cycling,91.0,6130.0,10.77,104,144.0,10.77,2025-07-24 13:21:52,2025-07-24
Session_2025-07-24,96380.0,cycling,91.0,6140.75,10.753,105,144.0,10.753,2025-07-24 13:21:53,2025-07-24
Session_2025-07-24,96531.0,cycling,91.0,6151.51,10.76,105,151.0,10.76,2025-07-24 13:21:54,2025-07-24
Session_2025-07-24,96677.0,cycling,90.0,6162.28,10.77,105,146.0,10.77,2025-07-24 13:21:55,2025-07-24
Session_2025-07-24,96816.0,cycling,89.0,6173.05,10.765,104,139.0,10.765,2025-07-24 13:21:56,2025-07-24
Session_2025-07-24,96955.0,cycling,89.0,6183.79,10.744,104,139.0,10.744,2025-07-24 13:21:57,2025-07-24
Session_2025-07-24,97091.0,cycling,90.0,6194.51,10.722,104,136.0,10.722,2025-07-24 13:21:58,2025-07-24
Session_2025-07-24,97236.0,cycling,91.0,6205.23,10.714,104,145.0,10.714,2025-07-24 13:21:59,2025-07-24
Session_2025-07-24,97381.0,cycling,90.0,6215.95,10.72,104,145.0,10.72,2025-07-24 13:22:00,2025-07-24
Session_2025-07-24,97527.0,cycling,88.0,6226.67,10.726,105,146.0,10.726,2025-07-24 13:22:01,2025-07-24
Session_2025-07-24,97673.0,cycling,88.0,6237.39,10.719,105,146.0,10.719,2025-07-24 13:22:02,2025-07-24
Session_2025-07-24,97814.0,cycling,90.0,6248.11,10.713,105,141.0,10.713,2025-07-24 13:22:03,2025-07-24
Session_2025-07-24,97953.0,cycling,90.0,6258.8,10.697,104,139.0,10.697,2025-07-24 13:22:04,2025-07-24
Session_2025-07-24,98093.0,cycling,89.0,6269.49,10.682,104,140.0,10.682,2025-07-24 13:22:05,2025-07-24
Session_2025-07-24,98233.0,cycling,89.0,6280.15,10.664,104,140.0,10.664,2025-07-24 13:22:06,2025-07-24
Session_2025-07-24,98370.0,cycling,90.0,6290.79,10.643,103,137.0,10.643,2025-07-24 13:22:07,2025-07-24
Session_2025-07-24,98509.0,cycling,89.0,6301.43,10.641,103,139.0,10.641,2025-07-24 13:22:08,2025-07-24
Session_2025-07-24,98648.0,cycling,89.0,6312.08,10.641,103,139.0,10.641,2025-07-24 13:22:09,2025-07-24
Session_2025-07-24,98787.0,cycling,89.0,6322.74,10.661,103,139.0,10.661,2025-07-24 13:22:10,2025-07-24
Session_2025-07-24,98924.0,cycling,90.0,6333.38,10.648,102,137.0,10.648,2025-07-24 13:22:11,2025-07-24
Session_2025-07-24,99073.0,cycling,88.0,6344.04,10.657,102,149.0,10.657,2025-07-24 13:22:12,2025-07-24
Session_2025-07-24,99225.0,cycling,89.0,6354.73,10.688,102,152.0,10.688,2025-07-24 13:22:13,2025-07-24
Session_2025-07-24,99377.0,cycling,89.0,6365.42,10.688,102,152.0,10.688,2025-07-24 13:22:14,2025-07-24
Session_2025-07-24,99518.0,cycling,90.0,6376.13,10.709,102,141.0,10.709,2025-07-24 13:22:15,2025-07-24
Session_2025-07-24,99665.0,cycling,89.0,6386.83,10.706,102,147.0,10.706,2025-07-24 13:22:16,2025-07-24
Session_2025-07-24,99804.0,cycling,90.0,6397.54,10.71,102,139.0,10.71,2025-07-24 13:22:17,2025-07-24
Session_2025-07-24,99943.0,cycling,90.0,6408.25,10.703,102,139.0,10.703,2025-07-24 13:22:18,2025-07-24
Session_2025-07-24,100083.0,cycling,90.0,6418.95,10.708,103,140.0,10.708,2025-07-24 13:22:19,2025-07-24
Session_2025-07-24,100227.0,cycling,89.0,6429.66,10.702,103,144.0,10.702,2025-07-24 13:22:20,2025-07-24
Session_2025-07-24,100370.0,cycling,90.0,6440.37,10.71,103,143.0,10.71,2025-07-24 13:22:21,2025-07-24
Session_2025-07-24,100513.0,cycling,90.0,6451.07,10.707,103,143.0,10.707,2025-07-24 13:22:22,2025-07-24
Session_2025-07-24,100656.0,cycling,90.0,6461.77,10.693,104,143.0,10.693,2025-07-24 13:22:23,2025-07-24
Session_2025-07-24,100790.0,cycling,90.0,6472.44,10.678,104,134.0,10.678,2025-07-24 13:22:24,2025-07-24
Session_2025-07-24,100929.0,cycling,89.0,6483.11,10.666,104,139.0,10.666,2025-07-24 13:22:25,2025-07-24
Session_2025-07-24,101068.0,cycling,89.0,6493.76,10.652,104,139.0,10.652,2025-07-24 13:22:26,2025-07-24
Session_2025-07-24,101206.0,cycling,90.0,6504.4,10.64,104,138.0,10.64,2025-07-24 13:22:27,2025-07-24
Session_2025-07-24,101344.0,cycling,90.0,6515.05,10.648,104,138.0,10.648,2025-07-24 13:22:28,2025-07-24
Session_2025-07-24,101482.0,cycling,90.0,6525.7,10.648,104,138.0,10.648,2025-07-24 13:22:29,2025-07-24
Session_2025-07-24,101620.0,cycling,90.0,6536.38,10.681,104,138.0,10.681,2025-07-24 13:22:30,2025-07-24
Session_2025-07-24,101763.0,cycling,90.0,6547.08,10.697,104,143.0,10.697,2025-07-24 13:22:31,2025-07-24
Session_2025-07-24,101929.0,cycling,91.0,6557.84,10.764,104,166.0,10.764,2025-07-24 13:22:32,2025-07-24
Session_2025-07-24,102082.0,cycling,90.0,6568.65,10.811,104,153.0,10.811,2025-07-24 13:22:33,2025-07-24
Session_2025-07-24,102235.0,cycling,90.0,6579.48,10.834,104,153.0,10.834,2025-07-24 13:22:34,2025-07-24
Session_2025-07-24,102388.0,cycling,90.0,6590.29,10.805,104,153.0,10.805,2025-07-24 13:22:35,2025-07-24
Session_2025-07-24,102533.0,cycling,90.0,6601.09,10.801,104,145.0,10.801,2025-07-24 13:22:36,2025-07-24
Session_2025-07-24,102678.0,cycling,90.0,6611.89,10.797,104,145.0,10.797,2025-07-24 13:22:37,2025-07-24
Session_2025-07-24,102817.0,cycling,90.0,6622.67,10.782,104,139.0,10.782,2025-07-24 13:22:38,2025-07-24
Session_2025-07-24,102956.0,cycling,90.0,6633.44,10.767,104,139.0,10.767,2025-07-24 13:22:39,2025-07-24
Session_2025-07-24,103098.0,cycling,91.0,6644.19,10.756,104,142.0,10.756,2025-07-24 13:22:40,2025-07-24
Session_2025-07-24,103240.0,cycling,90.0,6654.94,10.751,104,142.0,10.751,2025-07-24 13:22:41,2025-07-24
Session_2025-07-24,103382.0,cycling,90.0,6665.72,10.774,104,142.0,10.774,2025-07-24 13:22:42,2025-07-24
Session_2025-07-24,103541.0,cycling,90.0,6676.55,10.832,105,159.0,10.832,2025-07-24 13:22:43,2025-07-24
Session_2025-07-24,103700.0,cycling,90.0,6687.42,10.871,105,159.0,10.871,2025-07-24 13:22:44,2025-07-24
Session_2025-07-24,103848.0,cycling,91.0,6698.29,10.865,105,148.0,10.865,2025-07-24 13:22:45,2025-07-24
Session_2025-07-24,103989.0,cycling,92.0,6709.13,10.844,105,141.0,10.844,2025-07-24 13:22:46,2025-07-24
Session_2025-07-24,104128.0,cycling,91.0,6719.96,10.829,105,139.0,10.829,2025-07-24 13:22:47,2025-07-24
Session_2025-07-24,104267.0,cycling,91.0,6730.78,10.82,105,139.0,10.82,2025-07-24 13:22:48,2025-07-24
Session_2025-07-24,104410.0,cycling,90.0,6741.6,10.819,105,143.0,10.819,2025-07-24 13:22:49,2025-07-24
Session_2025-07-24,104554.0,cycling,90.0,6752.42,10.817,105,144.0,10.817,2025-07-24 13:22:50,2025-07-24
Session_2025-07-24,104695.0,cycling,90.0,6763.22,10.804,105,141.0,10.804,2025-07-24 13:22:51,2025-07-24
Session_2025-07-24,104836.0,cycling,90.0,6774.02,10.804,104,141.0,10.804,2025-07-24 13:22:52,2025-07-24
Session_2025-07-24,104982.0,cycling,90.0,6784.8,10.779,104,146.0,10.779,2025-07-24 13:22:53,2025-07-24
Session_2025-07-24,105125.0,cycling,91.0,6795.58,10.782,104,143.0,10.782,2025-07-24 13:22:54,2025-07-24
Session_2025-07-24,105268.0,cycling,90.0,6806.36,10.78,105,143.0,10.78,2025-07-24 13:22:55,2025-07-24
Session_2025-07-24,105411.0,cycling,90.0,6817.14,10.773,105,143.0,10.773,2025-07-24 13:22:56,2025-07-24
Session_2025-07-24,105555.0,cycling,91.0,6827.92,10.779,105,144.0,10.779,2025-07-24 13:22:57,2025-07-24
Session_2025-07-24,105697.0,cycling,90.0,6838.69,10.776,104,142.0,10.776,2025-07-24 13:22:58,2025-07-24
Session_2025-07-24,105836.0,cycling,89.0,6849.46,10.768,104,139.0,10.768,2025-07-24 13:22:59,2025-07-24
Session_2025-07-24,105975.0,cycling,89.0,6860.21,10.745,104,139.0,10.745,2025-07-24 13:23:00,2025-07-24
Session_2025-07-24,106116.0,cycling,90.0,6870.94,10.73,104,141.0,10.73,2025-07-24 13:23:01,2025-07-24
Session_2025-07-24,106271.0,cycling,90.0,6881.67,10.731,104,155.0,10.731,2025-07-24 13:23:02,2025-07-24
Session_2025-07-24,106421.0,cycling,91.0,6892.44,10.772,105,150.0,10.772,2025-07-24 13:23:03,2025-07-24
Session_2025-07-24,106567.0,cycling,91.0,6903.21,10.776,105,146.0,10.776,2025-07-24 13:23:04,2025-07-24
Session_2025-07-24,106711.0,cycling,91.0,6913.99,10.775,104,144.0,10.775,2025-07-24 13:23:05,2025-07-24
Session_2025-07-24,106857.0,cycling,90.0,6924.76,10.775,104,146.0,10.775,2025-07-24 13:23:06,2025-07-24
Session_2025-07-24,106998.0,cycling,91.0,6935.54,10.776,105,141.0,10.776,2025-07-24 13:23:07,2025-07-24
Session_2025-07-24,107138.0,cycling,90.0,6946.31,10.77,106,140.0,10.77,2025-07-24 13:23:08,2025-07-24
Session_2025-07-24,107278.0,cycling,90.0,6957.08,10.775,106,140.0,10.775,2025-07-24 13:23:09,2025-07-24
Session_2025-07-24,107427.0,cycling,90.0,6967.88,10.798,105,149.0,10.798,2025-07-24 13:23:10,2025-07-24
Session_2025-07-24,107571.0,cycling,91.0,6978.69,10.804,105,144.0,10.804,2025-07-24 13:23:11,2025-07-24
Session_2025-07-24,107702.0,cycling,91.0,6989.44,10.757,105,131.0,10.757,2025-07-24 13:23:12,2025-07-24
Session_2025-07-24,107833.0,cycling,91.0,7000.2,10.755,105,131.0,10.755,2025-07-24 13:23:13,2025-07-24
Session_2025-07-24,107982.0,cycling,91.0,7010.97,10.769,105,149.0,10.769,2025-07-24 13:23:14,2025-07-24
Session_2025-07-24,108129.0,cycling,90.0,7021.73,10.767,105,147.0,10.767,2025-07-24 13:23:15,2025-07-24
Session_2025-07-24,108273.0,cycling,91.0,7032.51,10.773,105,144.0,10.773,2025-07-24 13:23:16,2025-07-24
Session_2025-07-24,108417.0,cycling,91.0,7043.28,10.777,105,144.0,10.777,2025-07-24 13:23:17,2025-07-24
Session_2025-07-24,108564.0,cycling,90.0,7054.08,10.8,105,147.0,10.8,2025-07-24 13:23:18,2025-07-24
Session_2025-07-24,108708.0,cycling,90.0,7064.88,10.8,105,144.0,10.8,2025-07-24 13:23:19,2025-07-24
Session_2025-07-24,108854.0,cycling,90.0,7075.68,10.798,105,146.0,10.798,2025-07-24 13:23:20,2025-07-24
Session_2025-07-24,109000.0,cycling,90.0,7086.48,10.797,104,146.0,10.797,2025-07-24 13:23:21,2025-07-24
Session_2025-07-24,109148.0,cycling,91.0,7097.27,10.793,105,148.0,10.793,2025-07-24 13:23:22,2025-07-24
Session_2025-07-24,109293.0,cycling,90.0,7108.08,10.804,104,145.0,10.804,2025-07-24 13:23:23,2025-07-24
Session_2025-07-24,109439.0,cycling,91.0,7118.88,10.802,105,146.0,10.802,2025-07-24 13:23:24,2025-07-24
Session_2025-07-24,109585.0,cycling,91.0,7129.68,10.799,105,146.0,10.799,2025-07-24 13:23:25,2025-07-24
Session_2025-07-24,109731.0,cycling,91.0,7140.47,10.793,105,146.0,10.793,2025-07-24 13:23:26,2025-07-24
Session_2025-07-24,109869.0,cycling,90.0,7151.24,10.773,105,138.0,10.773,2025-07-24 13:23:27,2025-07-24
Session_2025-07-24,110020.0,cycling,91.0,7162.03,10.789,105,151.0,10.789,2025-07-24 13:23:28,2025-07-24
Session_2025-07-24,110167.0,cycling,89.0,7172.84,10.808,105,147.0,10.808,2025-07-24 13:23:29,2025-07-24
Session_2025-07-24,110314.0,cycling,89.0,7183.66,10.819,105,147.0,10.819,2025-07-24 13:23:30,2025-07-24
Session_2025-07-24,110464.0,cycling,91.0,7194.5,10.838,105,150.0,10.838,2025-07-24 13:23:31,2025-07-24
Session_2025-07-24,110611.0,cycling,91.0,7205.34,10.846,105,147.0,10.846,2025-07-24 13:23:32,2025-07-24
Session_2025-07-24,110755.0,cycling,91.0,7216.17,10.832,105,144.0,10.832,2025-07-24 13:23:33,2025-07-24
Session_2025-07-24,110899.0,cycling,91.0,7227.01,10.832,105,144.0,10.832,2025-07-24 13:23:34,2025-07-24
Session_2025-07-24,111043.0,cycling,91.0,7237.84,10.832,105,144.0,10.832,2025-07-24 13:23:35,2025-07-24
Session_2025-07-24,111185.0,cycling,91.0,7248.67,10.828,105,142.0,10.828,2025-07-24 13:23:36,2025-07-24
Session_2025-07-24,111337.0,cycling,91.0,7259.51,10.842,105,152.0,10.842,2025-07-24 13:23:37,2025-07-24
Session_2025-07-24,111489.0,cycling,91.0,7270.34,10.835,104,152.0,10.835,2025-07-24 13:23:38,2025-07-24
Session_2025-07-24,111634.0,cycling,91.0,7281.18,10.832,105,145.0,10.832,2025-07-24 13:23:39,2025-07-24
Session_2025-07-24,111776.0,cycling,90.0,7292.0,10.826,104,142.0,10.826,2025-07-24 13:23:40,2025-07-24
Session_2025-07-24,111925.0,cycling,91.0,7302.82,10.818,105,149.0,10.818,2025-07-24 13:23:41,2025-07-24
Session_2025-07-24,112074.0,cycling,91.0,7313.65,10.828,105,149.0,10.828,2025-07-24 13:23:42,2025-07-24
Session_2025-07-24,112223.0,cycling,91.0,7324.47,10.823,105,149.0,10.823,2025-07-24 13:23:43,2025-07-24
Session_2025-07-24,112361.0,cycling,90.0,7335.28,10.812,104,138.0,10.812,2025-07-24 13:23:44,2025-07-24
Session_2025-07-24,112498.0,cycling,90.0,7346.07,10.788,104,137.0,10.788,2025-07-24 13:23:45,2025-07-24
Session_2025-07-24,112638.0,cycling,91.0,7356.85,10.781,105,140.0,10.781,2025-07-24 13:23:46,2025-07-24
Session_2025-07-24,112778.0,cycling,91.0,7367.63,10.774,104,140.0,10.774,2025-07-24 13:23:47,2025-07-24
Session_2025-07-24,112924.0,cycling,91.0,7378.4,10.776,104,146.0,10.776,2025-07-24 13:23:48,2025-07-24
Session_2025-07-24,113076.0,cycling,91.0,7389.2,10.794,104,152.0,10.794,2025-07-24 13:23:49,2025-07-24
Session_2025-07-24,113216.0,cycling,90.0,7399.98,10.782,104,140.0,10.782,2025-07-24 13:23:50,2025-07-24
Session_2025-07-24,113356.0,cycling,90.0,7410.75,10.774,104,140.0,10.774,2025-07-24 13:23:51,2025-07-24
Session_2025-07-24,113495.0,cycling,90.0,7421.51,10.761,105,139.0,10.761,2025-07-24 13:23:52,2025-07-24
Session_2025-07-24,113641.0,cycling,90.0,7432.28,10.763,105,146.0,10.763,2025-07-24 13:23:53,2025-07-24
Session_2025-07-24,113787.0,cycling,90.0,7443.05,10.772,105,146.0,10.772,2025-07-24 13:23:54,2025-07-24
